name,lat,long,L,KM6
3445,36.432655,54.974075,732797,0
3446,44.02047,20.425635,535658,0
3447,39.008835999999995,-94.17509100000001,396318,1
3448,40.92173,45.579549,787209,0
3449,19.998206,73.789268,381000,3
3450,39.136225,34.198617999999996,79163,0
3451,40.19611,29.061552000000002,413189,0
3452,50.887481,12.078586,296815,0
3453,50.822860999999996,-0.188068,143763,0
3454,33.745703999999996,-117.826105,567321,1
3455,51.860817,-2.264006,573672,0
3456,28.616466,112.31348200000001,924115,3
3457,34.908384999999996,-82.24204499999999,741697,1
3458,38.661846000000004,-76.56424,348817,1
3459,35.875678,14.535316,928346,0
3460,57.670478,135.45246,447301,3
3461,32.19143,-81.239672,888856,1
3462,44.160544,19.382977,579268,0
3463,42.994015000000005,-82.397539,529118,1
3464,44.936661,-122.97154599999999,790525,1
3465,27.531582,-82.54857,21472,1
3466,28.830896000000003,-97.888814,820831,1
3467,36.776973,-90.397363,417447,1
3468,-34.869229,-57.966234,186803,4
3469,48.774691,9.188803,55281,0
3470,45.071701000000004,20.946310999999998,742174,0
3471,2.2349200000000002,33.231445,205873,5
3472,41.121932,21.396251,563442,0
3473,-0.356003,30.302840000000003,220777,5
3474,42.12486,-83.217904,181396,1
3475,40.520228,-75.777231,70382,1
3476,45.689446999999994,9.679253,718851,0
3477,39.728535,-94.251697,716601,1
3478,32.747676,-96.767987,832475,1
3479,33.850304,-118.381188,284799,1
3480,54.890188,24.485404,204573,0
3481,34.093413,74.782674,219649,3
3482,-2.505663,-44.100606,624519,4
3483,40.882490000000004,-73.96629399999999,864522,1
3484,41.922895000000004,-88.050923,240119,1
3485,14.765229000000001,78.582082,29427,3
3486,-21.452999,-56.09083100000001,159223,4
3487,40.647431,-3.140231,721096,0
3488,2.37597,-76.637781,598812,4
3489,39.740521,-8.784785000000001,638970,0
3490,20.479598,-86.949952,357165,1
3491,10.276679,22.79093,287610,5
3492,33.056934000000005,-117.265833,840056,1
3493,33.781490000000005,-116.43776399999999,272160,1
3494,34.258426,-6.561914,894434,0
3495,18.501922,102.41766199999999,277628,3
3496,22.370548,-102.839259,4681142,1
3497,-6.3511690000000005,-39.34186,926162,4
3498,9.064931,126.15022900000001,256089,3
3499,34.888146,-1.323436,462478,0
3500,49.873405,73.12550300000001,78179,3
3501,41.162388,20.660370999999998,796011,0
3502,36.267181,2.7632,547337,0
3503,18.011338000000002,-63.003890000000006,450720,4
3504,1.57065,16.03231,698120,5
3505,45.080161,-93.310156,687096,1
3506,-13.296448000000002,-64.703313,880344,4
3507,42.737138,-78.822806,470215,1
3508,30.332203999999997,112.218471,866329,3
3509,17.899051999999998,19.095206,535993,5
3510,31.389364,-103.531358,462395,1
3511,6.514556,-0.763931,855824,5
3512,-6.964177,23.437625,577634,5
3513,48.414629,-68.525834,593902,1
3514,57.046336,34.986315000000005,68782,0
3515,44.285882,135.055587,730808,3
3516,54.863231000000006,99.011229,953615,3
3517,3.1351240000000002,35.572114,417043,5
3518,48.398053999999995,-4.488284999999999,704852,0
3519,33.634033,-91.794848,171598,1
3520,40.715701,20.011332,120745,0
3521,55.468323999999996,47.445485999999995,394283,0
3522,9.555408,44.082532,529339,5
3523,41.329204,-105.618123,942984,1
3524,-39.290034000000006,-65.676476,623100,4
3525,44.039788,-64.72024,223480,1
3526,20.164319,-98.728088,496035,1
3527,40.302033,-73.97363399999999,720722,1
3528,43.083835,-85.24383900000001,669208,1
3529,43.745649,15.917568,635498,0
3530,53.193794999999994,44.050984,977488,0
3531,21.975322,96.095557,107663,3
3532,30.001291,31.218053,728047,0
3533,33.783982,-83.72528100000001,514837,1
3534,45.902863,28.662763,102213,0
3535,34.126385,-117.997629,354180,1
3536,32.760069,-94.98378199999999,536190,1
3537,23.908819,120.6889,399213,3
3538,47.081691,-122.65659699999999,740391,1
3539,34.967953,-92.036338,280065,1
3540,54.497873,-128.609828,368915,1
3541,70.619067,147.896037,533644,3
3542,44.873228999999995,-74.268126,907040,1
3543,42.074933,-87.72079699999999,512389,1
3544,42.075115999999994,-88.037068,341053,1
3545,23.065260000000002,112.41348400000001,60449,3
3546,45.250576,21.129476,692561,0
3547,-17.385574,-66.25975,283745,4
3548,17.253357,-88.762407,715365,1
3549,43.237149,-89.33306800000001,499054,1
3550,9.206839,-66.030936,712539,4
3551,33.7458,-90.74289,278673,1
3552,40.26976,-83.075449,504831,1
3553,18.485039,31.80841,675296,5
3554,51.587065,46.008336,503899,0
3555,36.851135,-86.901973,356589,1
3556,55.780784,49.105185,132774,0
3557,40.840117,-76.193536,814996,1
3558,53.477862,49.522,747447,0
3559,41.547647999999995,-72.806398,105174,1
3560,40.822069,-115.799573,439556,1
3561,-0.023101,37.102869,213460,5
3562,36.946832,-82.64288,56310,1
3563,55.09119499999999,-3.5608449999999996,73414,0
3564,-15.846663000000001,48.836797999999995,321320,5
3565,-0.063047,31.476733000000003,957948,5
3566,50.26311,19.029721,934673,0
3567,30.247664,-98.848558,252623,1
3568,1.660146,31.697474,952467,5
3569,31.625840999999998,-97.101147,739065,1
3570,45.760434000000004,21.257769,293632,0
3571,38.5815,-90.339114,186964,1
3572,35.986384,-87.106782,2766367,1
3573,55.76514,24.382925,886750,0
3574,38.147496999999994,15.521798,220034,0
3575,29.576032,-98.701239,999869,1
3576,29.727226,-95.43992800000001,710460,1
3577,30.735042,31.007894,502620,0
3578,-28.773647999999998,114.625875,258193,2
3579,9.225636999999999,12.462035,650054,5
3580,50.233665,12.831881,487420,0
3581,-9.712149,33.279421,154953,5
3582,-16.758248000000002,-47.608543,826450,4
3583,40.032102,-104.955868,749606,1
3584,33.686819,-78.930829,949918,1
3585,-30.404434000000002,137.177323,788942,2
3586,55.857395999999994,38.475117,510172,0
3587,70.954444,-179.593071,890243,1
3588,52.156451000000004,-106.69118799999998,756326,1
3589,62.445409,-114.38356200000001,837077,1
3590,44.200224,21.814313000000002,599457,0
3591,37.765737,-89.08085,988161,1
3592,42.347718,-3.676992,79590,0
3593,33.900333,-84.677615,736358,1
3594,53.566953000000005,142.972248,929103,3
3595,47.033025,-122.90462,733933,1
3596,6.796133,79.8679,680988,3
3597,40.638137,-78.768621,308682,1
3598,-5.466229,143.715523,221927,2
3599,41.654293,20.002810999999998,758415,0
3600,55.389562,23.112517,675128,0
3601,42.190451,-87.990378,124009,1
3602,-9.260394,33.636407,948031,5
3603,55.394577000000005,50.646551,581584,0
3604,37.564402,43.751919,157706,0
3605,11.597101,-15.447751,133768,5
3606,55.879029,38.456663,5798,0
3607,51.730866999999996,94.381736,355388,3
3608,44.304689,-90.843517,42335,1
3609,-6.044658999999999,-76.96464499999999,312515,4
3610,40.656456,-7.9077660000000005,44948,0
3611,24.651792999999998,-107.90343500000002,316015,1
3612,33.869589000000005,-117.552452,338362,1
3613,-39.032412,174.05773100000002,746098,2
3614,25.942028,-80.155638,953036,1
3615,27.775890999999998,-80.483822,472184,1
3616,6.201854,7.077713,774802,5
3617,55.650991000000005,-4.535362,713253,0
3618,-32.604131,-60.193932999999994,175583,4
3619,9.903613,43.376697,680620,5
3620,-5.988474,39.273998,950726,5
3621,48.176999,17.126228,724153,0
3622,36.672146999999995,-119.53198400000001,835389,1
3623,10.598357,72.625773,276620,3
3624,31.259992999999998,-85.40042199999999,626901,1
3625,29.181864,-95.41585400000001,580074,1
3626,53.055937,60.698829,585062,0
3627,0.810346,11.576786,447461,5
3628,38.409433,-90.391003,722067,1
3629,32.548348,-93.655493,648849,1
3630,52.568321999999995,-2.132029,350212,0
3631,38.669269,-104.66942399999999,810656,1
3632,0.804271,31.089648999999998,224641,5
3633,40.566712,-111.983043,325788,1
3634,26.574212,106.72705800000001,502779,3
3635,37.495497,-120.862246,303104,1
3636,38.888233,-121.33448999999999,771477,1
3637,30.924125,-102.89111899999999,301228,1
3638,38.819434,105.722715,620317,3
3639,38.905264,-77.161631,846723,1
3640,-1.784906,37.667281,736656,5
3641,52.017951000000004,-0.6946260000000001,739079,0
3642,42.473518,19.282187,386820,0
3643,14.912791,38.764077,493169,5
3644,11.067149,77.339263,316639,3
3645,45.040051,-93.427814,974400,1
3646,46.495402,13.826479999999998,207996,0
3647,44.063305,43.106861,231256,0
3648,29.30687,30.855421999999997,1092447,0
3649,-3.9786919999999997,29.445144,157082,5
3650,35.216636,-80.834587,668255,1
3651,32.751251,-96.313532,259720,1
3652,47.253109,11.404897,425934,0
3653,36.248579,-80.365044,614737,1
3654,41.944081,-87.993597,606099,1
3655,-26.960967999999998,24.722299,795421,5
3656,11.728712,122.376981,468878,3
3657,38.61535,27.464903999999997,457889,0
3658,35.034890999999995,69.166096,890292,3
3659,52.26106,-113.789433,999621,1
3660,38.550340999999996,-121.4484,355689,1
3661,14.202663000000001,101.22171999999999,837116,3
3662,34.997156,-78.936053,761627,1
3663,41.883414,12.516014,290628,0
3664,49.244326,-123.167033,168528,1
3665,4.309862,72.94005,90337,3
3666,47.88875,-69.504281,387692,1
3667,42.436457,-82.883415,630485,1
3668,25.915706,-80.177387,394024,1
3669,56.969877000000004,24.096664999999998,404333,0
3670,31.372849,69.447066,88399,3
3671,25.904626999999998,13.912378,228188,0
3672,46.315378,-119.38115,569047,1
3673,41.815657,-73.089894,272997,1
3674,44.485007,-73.25586899999999,76582,1
3675,51.572987,46.029112,994345,0
3676,16.94183,-89.882238,250243,1
3677,-3.6846620000000003,33.384260999999995,812025,5
3678,40.467793,-83.867195,584647,1
3679,37.811903,27.847768,987771,0
3680,44.310003,-78.32168100000001,418272,1
3681,51.515474,-0.14139000000000002,341840,0
3682,-16.757647,14.965710999999999,693359,5
3683,45.169983,19.721035,63054,0
3684,37.055913000000004,-93.272098,101801,1
3685,-12.806624000000001,28.205819,27448,5
3686,42.2773,118.93516299999999,900545,3
3687,36.455064,115.97233200000001,402476,3
3688,13.500720999999999,-86.59705,467643,1
3689,41.935988,-88.095281,506755,1
3690,10.183357,-64.68135600000001,137783,4
3691,40.744116999999996,-80.336267,486605,1
3692,4.203132,42.073099,590826,5
3693,13.914724,-86.864514,802373,1
3694,26.123031,85.386352,801081,3
3695,50.466021999999995,3.991251,787008,0
3696,38.888139,22.438766,910882,0
3697,41.481618,-81.80391999999999,408249,1
3698,-35.981062,-72.333394,567799,4
3699,42.875170000000004,-97.392322,70892,1
3700,41.688546,-86.269247,84245,1
3701,42.972319,-77.14442700000001,946026,1
3702,47.230121999999994,-88.433751,745795,1
3703,37.247427,-76.7033,384779,1
3704,52.977363000000004,49.716815999999994,191334,0
3705,32.339562,-84.780742,775483,1
3706,33.603935,-112.22793600000001,124450,1
3707,39.383575,22.93433,342725,0
3708,47.489505,-121.75118400000001,729053,1
3709,-0.884712,30.253378,472284,5
3710,10.64109,-63.231414,918813,4
3711,42.490821000000004,-83.54545,660114,1
3712,47.918420000000005,33.317305,164528,0
3713,39.842361,97.748614,832089,3
3714,30.443796999999996,-9.631777,177641,0
3715,-0.331303,100.359604,570980,3
3716,54.932171,99.017902,815318,3
3717,56.140666,69.410484,116644,3
3718,70.865307,78.453742,348557,3
3719,12.013507,8.530092,833881,5
3720,63.759907999999996,34.322679,41609,0
3721,41.625826,-87.70580799999999,892352,1
3722,40.795981,-76.465731,124675,1
3723,-28.516478999999997,-50.911217,98955,4
3724,39.688147,-78.899404,4865396,1
3725,9.097311,126.178881,516609,3
3726,39.000023,-89.79553299999999,263766,1
3727,-22.712681,-65.706753,817721,4
3728,22.771459,108.32863200000001,88296,3
3729,22.674529999999997,75.839613,20016,3
3730,36.620118,-88.298992,604409,1
3731,-10.701056,35.656487,503797,5
3732,-8.882094,-36.512747999999995,962727,4
3733,3.2948779999999998,117.63373600000001,468841,3
3734,34.467191,-81.852752,950612,1
3735,29.520229999999998,-95.13022,312844,1
3736,35.815536,-97.422308,290635,1
3737,36.357732,-82.366711,424790,1
3738,32.773003,12.736982000000001,648362,0
3739,41.488995,-82.03420200000001,803399,1
3740,40.302987,-104.867873,878212,1
3741,44.919779999999996,-74.90955100000001,317766,1
3742,-46.404829,168.388101,412304,2
3743,-1.2834450000000002,-47.918336,311017,4
3744,-9.126754,143.268374,538296,2
3745,56.174046,89.51469399999999,380322,3
3746,40.498323,-75.79541800000001,200536,1
3747,-8.752426,115.17635700000001,199837,2
3748,40.031954,52.954004000000005,388029,0
3749,2.973949,-75.340638,542573,4
3750,-17.029388,-39.559409,147736,4
3751,2.528712,34.646147,382366,5
3752,39.505885,-87.134401,939830,1
3753,6.480765,-74.39465200000001,481829,4
3754,53.928489,102.049761,480358,3
3755,46.092213,-70.691244,734746,1
3756,42.996702,-71.43539799999999,305504,1
3757,7.324459,80.639337,524765,3
3758,4.296819999999999,18.546359,625856,5
3759,41.428311,-97.345063,680011,1
3760,18.340566,105.883457,559969,3
3761,41.020720000000004,21.455344,374520,0
3762,58.411614,15.645691000000001,429446,0
3763,33.451605,-84.501333,599016,1
3764,-8.637352,115.24096200000001,334555,2
3765,40.821969,-91.107045,927613,1
3766,48.743497,-91.604095,596043,1
3767,43.626995,1.4865760000000001,389572,0
3768,64.37135,120.55616100000002,432669,3
3769,35.119539,33.944796999999994,179334,0
3770,-0.9457260000000001,100.379125,141261,3
3771,37.511346,121.381573,755073,3
3772,-39.197860999999996,-73.222561,378551,4
3773,45.616686,15.204041,424456,0
3774,44.914488,-93.58372,858257,1
3775,41.852696,-90.255438,141728,1
3776,18.819544,7.371500999999999,66164,5
3777,42.035068,22.58914,706115,0
3778,4.320155000000001,21.042296,465497,5
3779,-18.288007,21.798277,555298,5
3780,22.117491,106.77192099999999,224183,3
3781,7.766155,-72.248974,19978,4
3782,44.794163,-93.220323,797870,1
3783,39.794419,-93.496098,635019,1
3784,8.076176,22.402881,160092,5
3785,-19.561692,-65.452605,101520,4
3786,44.272589,-105.47989199999999,998396,1
3787,33.291056,-87.55640600000001,527147,1
3788,44.812259000000005,-91.522604,765951,1
3789,45.935181,15.135501000000001,28874,0
3790,17.915277,19.139314000000002,81237,5
3791,37.911151000000004,23.684089999999998,839687,0
3792,43.124137,-72.447032,693609,1
3793,41.421743,-81.882545,426853,1
3794,34.099939,-83.619721,697105,1
3795,30.666687,-88.104153,899364,1
3796,-9.69387,20.388076,691811,5
3797,17.016539,54.674174,231504,5
3798,41.310771,-92.66162,428076,1
3799,40.474958,-74.250107,340706,1
3800,57.991264,102.626953,4220811,3
3801,67.54118199999999,33.380678,964074,0
3802,34.320307,62.20745600000001,330617,3
3803,46.195684,-119.178425,588712,1
3804,45.453283,-122.47135,229558,1
3805,0.587346,34.522156,194182,5
3806,6.43917,38.302753,861170,5
3807,42.682206,-88.06935,299098,1
3808,42.481032,-82.913691,64861,1
3809,8.197460000000001,-59.796507,263741,4
3810,-22.662295,117.76429399999999,440074,2
3811,42.11833,-89.275012,75864,1
3812,17.973457999999997,-94.521843,769701,1
3813,41.140927000000005,-73.75885600000001,133327,1
3814,30.433509,-90.441739,884575,1
3815,42.134994,-72.771304,688191,1
3816,13.936126999999999,75.550699,424992,3
3817,36.142609,35.948452,714579,0
3818,44.596579,129.583948,441441,3
3819,39.357499,-94.583223,561460,1
3820,-17.368008,23.00819,555878,5
3821,45.403096999999995,-122.66337800000001,213102,1
3822,39.382504,-75.054547,991880,1
3823,34.336096999999995,134.05924199999998,568215,3
3824,41.639527,-87.710612,909316,1
3825,30.569053000000004,-84.59674,795993,1
3826,40.503398,20.254032000000002,73699,0
3827,44.246117,20.662824,452100,0
3828,32.727552,129.849515,623099,3
3829,40.479713000000004,-74.343644,31312,1
3830,50.934165,5.519907,346447,0
3831,33.548983,119.03994499999999,366628,3
3832,42.009503,-95.344381,721680,1
3833,-24.055787,-54.261377,389230,4
3834,37.080271,58.490680000000005,496517,0
3835,41.539234,-84.14065,716507,1
3836,33.948052000000004,-116.94611599999999,583692,1
3837,41.819682,20.922265,386638,0
3838,-34.557746,146.425105,13960,2
3839,-23.553237,145.247152,985854,2
3840,36.001940000000005,-96.10353,706470,1
3841,33.694679,-116.3508,738715,1
3842,40.648055,-74.326712,638701,1
3843,44.779637,-117.84238400000001,581010,1
3844,44.378642,111.23356000000001,928070,3
3845,36.036994,-115.082927,922902,1
3846,-6.992928,-37.243163,613944,4
3847,48.172962,-122.13597800000001,509254,1
3848,24.834533,-105.35273400000001,58684,1
3849,41.511407,-81.500262,534964,1
3850,43.32952,11.308061,796651,0
3851,42.445032,-96.392852,630837,1
3852,-7.203572,-39.335916999999995,369224,4
3853,38.743629999999996,41.509839,78957,0
3854,37.131364000000005,-80.563879,356069,1
3855,32.678124,109.010852,167902,3
3856,11.578868,43.11679,405815,5
3857,32.546033,-92.731196,33496,1
3858,39.144606,-84.260272,987109,1
3859,33.104584,-117.232119,200591,1
3860,34.357424,73.22081,792425,3
3861,33.992863,-96.428202,706836,1
3862,41.429826,21.477755,39747,0
3863,44.490136,-73.072304,585452,1
3864,28.550832,-81.56015500000001,375114,1
3865,37.896881,58.531969,322919,0
3866,49.249392,143.083196,506727,3
3867,41.889896,-80.804469,76252,1
3868,-6.352809,108.293416,189361,3
3869,41.586557,-87.804784,673037,1
3870,32.397632,62.075706999999994,862961,3
3871,45.109365999999994,24.38515,468852,0
3872,43.738427,-87.704995,784367,1
3873,40.826986,-74.037908,922491,1
3874,36.006997,-96.099372,527381,1
3875,34.027590000000004,-86.01138,706141,1
3876,55.751208,-97.878777,4864102,1
3877,37.528459000000005,22.3925,314342,0
3878,-31.501959999999997,25.033465,378466,5
3879,30.543703999999998,-86.499808,156344,1
3880,-6.184712,39.216308000000005,147859,5
3881,41.673982,-81.310649,326480,1
3882,-9.460797,-35.819894,908630,4
3883,-0.00909,109.326825,332290,3
3884,54.830787,-7.485857000000001,440202,0
3885,39.988684,-90.426041,785756,1
3886,18.800147,7.321791,679929,5
3887,39.150287,-95.064594,846826,1
3888,27.705633000000002,-8.140696,413515,0
3889,62.573049,113.977888,185129,3
3890,14.809185999999999,106.84128700000001,184514,3
3891,44.933791,21.451273,211208,0
3892,39.630056,-75.587184,872447,1
3893,8.030234,-62.446573,563503,4
3894,19.44487,-72.661734,574369,1
3895,39.784332,-84.318792,952007,1
3896,35.552552,-82.563377,671320,1
3897,57.091275,24.343529999999998,485778,0
3898,39.881609999999995,-83.802295,753815,1
3899,-51.708967,-57.851358999999995,881036,4
3900,36.036229,14.178749,960527,0
3901,29.628655,-95.07353,47166,1
3902,-25.343692,-57.501536,948467,4
3903,14.524970000000001,100.853955,744665,3
3904,39.423945,-74.555193,918250,1
3905,6.543801,-7.479885,711996,5
3906,26.259506,-80.140586,689940,1
3907,-34.019964,22.412869,883007,5
3908,-6.4169480000000005,-38.86223,106755,4
3909,41.292905,-88.250436,360319,1
3910,-19.667226,22.248185999999997,937747,5
3911,-23.961275,21.882424,937594,5
3912,36.377856,-95.843285,333564,1
3913,39.62585,46.56937,457410,0
3914,39.723572,-86.516651,237936,1
3915,41.231608,21.180576000000002,618412,0
